text_original,text_clean,label,video_id,title,channel_name,tanggal,author,source
Ganas semua slt di mandalika77 modal kecil bisa narik sejuta om,ganas semua slt di mandalika77 modal kecil bisa narik sejuta om,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.129.809.400,SANDYLouie-i7d,data_clean_final
"🥛𝗛𝗕𝗖𝗠𝗔𝗡𝗧𝗨𝗟🥛emang real MVP, pecahan Dan kemenangan yang luar biasa🔥18",hbcmantulemang real mvp pecah menang luar biasa18,1,,,,1758547398.24035,@KabelMeledak,dataset_komentarJudol
Pengalaman yg sama dipenjara juga bikin amplop. Ya kalau mau dipulangkan kita dipindahkan diczwby divictory,pengalaman yg sama dipenjara juga bikin amplop ya kalau mau dipulangkan kita dipindahkan diczwby divictory,0,,,,,,dataset_kaggle
kok bisa copot ban blakang kiri saat latihan drift ?,kok bisa copot ban blakang kiri saat latihan drift,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.673.877.600,ChitoAli,data_clean_final
ga bisa berharap banyak buat roster rrq s16 ini,ga harap banyak buat roster rrq s16,0,,,,1757854386.4693,@faqihkhoiruddin1488,dataset_komentarJudol
"Bikin aku belajar banyak,🎱𝓟𝓡𝓞𝓑𝓔𝓣855🎱bikin konten edukasi jadi seru!💯",bikin aku ajar banyak probet855 bikin konten edukasi jadi seru,1,,,,1757868744.84813,@NgocThaoTruong-o6n,dataset_komentarJudol
spin pertama langsung jp? hanya di ❤𝐌𝐀𝐇𝐀𝐊𝐀𝐌𝟒𝐃❤,spin pertama langsung jp mahakam4d,1,,,,1756664918.17449,@jandapirang-z5g,dataset_komentarJudol
"🌍ℙℝ𝕆𝔹𝔼𝕋855🌍terima kasih buat pengalaman seru! Ceritanya bikin mikir, visualnya keren, dan hadiahnya top!💯",probet855 terima kasih buat alam seru cerita bikin mikir visual keren hadiah top,1,,,,1758460832.6767,@XuanHuyenHuynh-e6k,dataset_komentarJudol
"Gameplaynya cepat tapi tetap rapi, mantul ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ ⚡🕹",gameplaynya cepat tetap rapi mantul surya88,1,,,,1756838122.24458,@unasdade,dataset_komentarJudol
Yg melindungin judi onlen hrs  hukuman mati atau seumur hidup dg tanpa sidang,yang melindungin judi onlen harus hukuman mati atau seumur hidup dengan tanpa sidang,0,,,,,,judi_online
"Emang sudah gila bang judol ni, akhir akhir ini history chrome gue isinya judislot semua entah itu masuk lewat mana padahal seumur umur amit amit mau judol, gila emang kalau orang orang punya uang dan kuasa",memang sudah gila kakak judi online ini akhir akhir ini history chrome saya isinya judislot semua entah itu masuk lewat dimana padahal seumur umur amit amit mau judi online gila memang kalau orang orang punya uang dan kuasa,0,,,,,,judi_online
"yg unik gerakan tolak judol kurang santer dan kurang serius  diteriakkan oleh ormas agama besar, malah netizen bergerak mandiri melawan judol",yang unik gerakan tolak judi online kurang santer dan kurang serius diteriakkan oleh ormas agama besar malah netizen bergerak mandiri melawan judi online,0,,,,,,judi_online
kenblock “ almarhum “ 😅😅,kenblock almarhum,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.674.676.040,aliandrarrr,data_clean_final
Bang review Infinix note 60 5g,bang review infinix note 60 5g,0,,,,,,dataset_kaggle
LANJUTTTT MAMAYIIIII PLEASEEEE SERUU BNGETT SO HAPPY 😍😍❤❤!!,lanjutt mamayii pleasee seruu bngett so happy,0,,,,,,dataset_kaggle
marah marah mulu 😂,marah marah mulu,0,,,,,,dataset_kaggle
02:33 P U L A U W I N bikin lupa tadi kenapa kesel,pulauwin membuat lupa tadi kenapa kesel,1,,,,,,judi_online
"Jangan cuma dengerin, cobain sendiri keseruan mainnya",jangan cuma dengarkan coba sendiri keseruan mainnya,1,,,,,,judi_online
"papah windah semangat, love u 🙇🏻‍♀️💗",papah windah semangat love u,0,,,,,,dataset_kaggle
Pengaruh patch kayanya,pengaruh patch kaya,0,,,,1758374704.50804,@teguhmuhammad4209,dataset_komentarJudol
gue sih udah buktiin keajaiban alexis17 .,gue sih udah buktiin keajaiban alexis17,1,aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,reksasantoso,data_clean_final
gk heran sih orang ngomongin 𝘼𝙇𝙀𝙓𝙄𝙎17,gk heran sih orang ngomongin alexis17,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,WulanLestari-o7f,data_clean_final
Semua temen kantor gue pada kepo sama ALEXIS⭐17⭐.,semua temen kantor gue pada kepo sama alexis 17,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.792.473.810,NurYuliani-u3q,data_clean_final
Berapa itu bang harga hpnya?,berapa itu bang harga hpnya,0,,,,,,dataset_kaggle
pawpaw4d bener-bener membantu orang meraih keberuntungan .,pawpaw4d bener bener membantu orang meraih keberuntungan,1,zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,JayGurav-n1d,data_clean_final
"Hari yang penuh berkah bersama 𝐃​‌𝐎‌⁠𝐑‍𝐀‍𝟕‍‍𝟕, rezeki datang tak terduga!",hari penuh berkah sama dora77 rezeki datang tak duga,1,,,,1758242092.83773,@bellajameson25,dataset_komentarJudol
@azwienaasgali4304haah dia islam awak. Sedih weh tgk dia jauh sgt dh terpesong nya. Sukahati je cium peluk laki tu bkn husb dia lagi,dia islam awak sedih weh tgk dia jauh sgt dh terpesong nya sukahati je cium peluk laki tu bkn husb dia lagi,0,,,,,,dataset_kaggle
alexis'17 perhatian . lihat ditawarkannya .,alexis 17 perhatian lihat ditawarkannya,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,iswahyudidirja,data_clean_final
𝐓𝐈𝐌𝐎𝟒𝐃 mantul banget semua fiturnya lengkap dan praktis 😍✨,timo4d mantul banget semua fiturnya lengkap praktis,1,,,,1757011007.73436,@HuongBui-b3w3r,dataset_komentarJudol
tukang drone gajine kurang yak e wkwk,tukang drone gajine kurang yak e wkwk,0,,,,2024-10-07 13:21:36,Tii,youtube_chat_jogja
Woilah pak tua,woilah pak tua,0,,,,,,dataset_kaggle
"Main game mulu otak lu emang gak kerja apa nyari duit,😂otak login mulu main game hp mereng😂",main game mulu otak lu emang gak kerja apa nyari duit otak login mulu main game hp mereng,0,,,,1758979072.88396,@yongki9741,dataset_komentarJudol
Semoga ustadz dan keluarga sehat dan selalu dalam lindungan Allah SWT Amiiin amiiin amiiin ya rabbal a'lamin 🤲🤲🤲🤲,semoga ustadz dan keluarga sehat dan selalu dalam lindungan allah swt amiin amiin amiin ya rabbal a lamin,0,,,,,,dataset_kaggle
Antutu aja gak sampe 1 juta😂😂,antutu aja gak sampe 1 juta,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.022.024.100,Fate-v9f,data_clean_final
✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦Pengalaman bermain yang fantastis,manut88 pengalaman bermain yang fantastis,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.554.932.440,OSCARClay-j8g,data_clean_final
Video 60fps nya stabil lho,video 60fps nya stabil lho,0,,,,,,dataset_kaggle
"Bang RM10s pro saya bermasalah di tombol pemicu trigger, kadang tidak merespon saat bermain game fps. Tolong bang apakah ada solusi untuk biar kembali normal 😢",bang rm10s pro saya bermasalah di tombol pemicu trigger kadang tidak merespon saat bermain game fps tolong bang apakah ada solusi untuk biar kembali normal,0,,,,,,dataset_kaggle
Untung sus rini bukan guru voc loh jaa😂😂😂,untung sus rini bukan guru voc loh jaa,0,,,,,,dataset_kaggle
"""Raja dari segala raja""😂😂😂",raja segala raja,1,,,,1758460834.31649,@keponakanerdogan,dataset_komentarJudol
Aku tak suka para lc berpakaian perempuan.. pascol seperti bapak gay,aku tak suka lc pakai perempuan pascol bapak gay,0,,,,1756059753.29307,@AsyaSafura-v4l,dataset_komentarJudol
Rasakan petualangan seru di [̲̅P][̲̅U][̲̅L][̲̅A][̲̅U][̲̅7][̲̅7][̲̅7],rasa tualang seru pulau777,1,,,,1756060597.16019,@UrvilJapad,dataset_komentarJudol
", pelopor Wede𝖊y tercepat abad ini! 🔥",pelopor wedeey tercepat abad ini,1,,,,,,judi_online
"Tanpa 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, gue nggak bakal nemu konten kayak gini",istanabet17 gue bakal nemu konten kayak gin,1,,,,1756664986.03293,@SkUmarahmad-e5h,dataset_komentarJudol
"Ko david, ijin tanya dong. Mending beli iphone 12 pro max (second) atau iphone 13 (new). Krn skrg agak ngeri soal GS ko😣. Mohon bantuannya ko buat memilih😁",ko david ijin tanya dong mending beli iphone 12 pro max second atau iphone 13 new krn skrg agak ngeri soal gs ko mohon bantuannya ko buat memilih,0,,,,,,dataset_kaggle
ges doain ya gw coba stop maengaruda-ho ki kecanduan bgt gacor nya gw,ges doain ya gw coba stop maengaruda ho ki kecanduan bgt gacor nya gw,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,จิตตภูมิกาฬสินธุ์,data_clean_final
🍭 *KYT4D* 🍭 mengingatkanku untuk selalu bersyukur dalam perjalanan menuju sukses,kyt4d mengingatkanku untuk selalu bersyukur dalam perjalanan menuju sukses,1,,,,,,judi_online
"❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴, kamu emang the best! Setiap main bikin ketagihan, ceritanya relate, visualnya top! 💪",mona 4d kamu emang the best main bikin tagih cerita relate visual top,1,,,,1755196173.72277,@asidikfajar-x1y,dataset_komentarJudol
Pertama Eko ju,pertama eko ju,0,,,,1757357224.40228,@joniandrean4772,dataset_komentarJudol
Skin bnyak bang Jes yang dipake yisun sin Soyou Ama Fany wkwkwk,skin bnyak bang jes yang dipake yisun sin soyou ama fany wkwkwk,0,,,,,,dataset_kaggle
kasih paham copyrend,kasih paham copyrend,0,,,,,,dataset_kaggle
Pagi-pagi cek saldo di 𝑽𝑰𝑪𝑻𝑶𝑹𝒀007 bikin melek mata 👀,pagi pagi cek saldo di victory007 membuat melek mata,1,,,,,,judi_online
"kadang scroll tiktok isinya 𝓟𝓤𝓛𝓐𝓤777 semua, ini lagi viral kenapa ya?",kadang scroll tiktok isinya pulau777 semua ini lagi viral kenapa ya,1,,,,,,dataset_kaggle
Kawal teruss bang Ampe lu jadi menteri komdigi😂,kawal terus kakak sampai kamu jadi menteri komdigi,0,,,,,,judi_online
"Gameplay cepat tapi smooth, mantap ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ ⚡🔥",gameplay cepat smooth mantap surya88,1,,,,1756838124.30456,@kirana-i9c1p,dataset_komentarJudol
situs mantap 𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 gampang menangnya,situs mantap p l u t o 8 8 gampang menangnya,1,CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,AstutiFriska,data_clean_final
Tim marketing wardah,tim marketing wardah,0,,,,,,dataset_kaggle
ada temenku disitu,ada temenku disitu,0,,,,2024-10-07 10:48:58,Pipiet Agustin,youtube_chat_jogja
Cantik bagt til,cantik bagt til,0,,,,,,dataset_kaggle
"Mantappppp banggggg👍👍
Konten edukatif lagi.
Biar pada melek itu pemilih 58%…
Jangan lupa dzikir pagi dan petang bang karena bisa menolak sihir.
Gw harap itu mentri koperasi buruan di tangkep😡",mantap kakak konten edukatif lagi agar pada melek itu pemilih jangan lupa dzikir pagi dan petang kakak sebab bisa menolak sihir saya harap itu mentri koperasi buruan di tangkap,0,,,,,,judi_online
"Gak percaya? Cobain DORA77, jaminan gacor! Loss? Itu cuma mitos! 😂",tidak percaya coba dora77 jaminan gacor loss itu cuma mitos,1,,,,,,judi_online
Gokiill jepe trus gua diG ar u da H o k i😎,gokiill jepe trus gua dig ar u da hoki,1,,,,1757270421.29878,@BargisKujur,dataset_komentarJudol
Kyak lu panitia aja bisa tau juara 😂😂,kyak lu panitia aja bisa tau juara,0,,,,,,dataset_kaggle
"berkat k o i s l o t , menjalani hidup bebas finansial kekhawatiran",berkat k o i s l o t menjalani hidup bebas finansial kekhawatiran,1,ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,eduFajarLatif,data_clean_final
Anda ke 11😅,anda ke 11,0,,,,,,dataset_kaggle
"20:16, bikin pengen tonton tiap hari !!🤎𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓🤎",bikin ken tonton tiap hari probet855,1,,,,1755454857.06962,@melinda-k1h9m,dataset_komentarJudol
soon swap mesinnya crosstrek 2gd,soon swap mesinnya crosstrek 2gd,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.290.720,mohamadadriansyahjayanegara,data_clean_final
"Keren banget ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴! Nggak cuma soal menang, tapi pengalaman yang nyentuh hati. Visualnya top! 💖",keren banget mona 4d cuma soal menang alam nyentuh hati visual top,1,,,,1757872171.23244,@DucPham-z5h,dataset_komentarJudol
20:23 ngakak bgt ada meteor dari mulut jatoh 😂😂,ngakak bgt ada meteor dari mulut jatoh,0,,,,,,dataset_kaggle
"Ada film judul nya money kalo ga salah, itu film juga ada penggambaran ttg betapa kuatnya bandar buat mengatur alur judol yg mana sgt merugikan bagi para pemain nya ges",ada film judul nya money kalau tidak salah itu film juga ada penggambaran tentang betapa kuatnya bandar buat mengatur alur judi online yang dimana sangat merugikan bagi para pemain nya ges,0,,,,,,judi_online
"22:44 ""Kenapa logo MIAW4D selalu muncul di mana-mana akhir-akhir ini?""",logo miaw4d selalu muncul mana mana akhir akhir,1,,,,1757864983.20883,@Tikasartika123-v9h,dataset_komentarJudol
D𝑂𝑅𝐴𝟩𝟽 aku jadi lebih semangat maen gara-gara tempat ini,dora77 aku jadi lebih semangat maen gara gara tempat ini,1,kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.028.721.230,BenjaminSduong-i9i,data_clean_final
INI GAMEPLAY ONIC MID NYA MACAM PELEERRRRR😅😅😅😅😅,ini gameplay onic mid nya macam peleerr,0,,,,,,dataset_kaggle
All squad eliminated—kami masih berdiri di ⓅⓊⓁⒶⓊ⑦⑦⑦,all squad eliminated diri pulau777,1,,,,1756664993.50125,@metaphysical-h3f,dataset_komentarJudol
KYT4️⃣D ⬅️ menghadirkan kenyamanan lewat kesederhanaan.,kyt4d menghadirkan kenyamanan lewat kesederhanaan,1,,,,,,dataset_kaggle
Gue sih udah buktiin sendiri kehebatan ALEXIS⭐17⭐.,gue sih udah buktiin sendiri kehebatan alexis 17,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.401.450.803.990,DimasKristanto-o3x,data_clean_final
Itu green screen buat apa pajangan kagak di pake,itu green screen buat apa pajangan kagak di pake,0,,,,,,dataset_kaggle
Semoga selalu diberi kemudahan main di mandalika77,semoga selalu diberi kemudahan main di mandalika77,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.320.118.850,CaglaCagdas-fj2eg,data_clean_final
Apakah sudah terbukti dgn ilmunya orang bisa raih ridhaNya diberiNya khusyuk ???,apakah sudah terbukti dgn ilmunya orang bisa raih ridhanya diberinya khusyuk,0,,,,,,dataset_kaggle
Anja monster super cute 🥰🥰,anja monster super cute,0,,,,,,dataset_kaggle
bg itel dongg review,bg itel dongg review,0,,,,,,dataset_kaggle
wkw,wkw,0,,,,1755195416.55052,@NurulGustis,dataset_komentarJudol
😅 yg terpenting kaya,yg terpenting kaya,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.680.194.120,rendyaph7863,data_clean_final
Kontennya bersih dan jernih! 𝐖𝐄'𝐓𝟎𝐍'𝟖𝟖,konten bersih jernih we ton,1,,,,1755454828.04039,@Riomahes-c7r,dataset_komentarJudol
emang gak se-jujur alexis17 deh .,emang gak se jujur alexis17 deh,1,ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,sudrajatgatot,data_clean_final
DORA77 = Tempatnya para pemenang! Gak main di sini = rugi! 🏆,dora77 tempatnya para pemenang tidak main di sini rugi,1,,,,,,judi_online
Mohon izin ambil beberapa video disini untuk channel youtube saya,mohon izin ambil beberapa video disini untuk channel youtube saya,0,,,,,,judi_online
Advan X1 ngebantai bantai wkwk,advan x1 ngebantai bantai wkwk,0,,,,,,dataset_kaggle
GILAAAA... GILAAAA... Tektokan nya lancar bgt WKWKWKK bisa propit di 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  👏🏻👏🏻👏🏻,gila gila tektokan nya lancar banget wkwkwkk bisa propit di pr0be855,1,,,,,,judi_online
MANDALIKA-77- menawarkan 2:44 pengalaman daring yang berbeda.,mandalika 77 menawarkan 2 44 pengalaman daring yang berbeda,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.521.683.950,ModestaBlackman,data_clean_final
Maju terus bang....,maju terus kakak,0,,,,,,judi_online
MasyaAllah kamari cantik banget engga bosenin ibu bel lama ngikutin tiktok nya kamari ternyata kamari anaknya gemesin,masyaallah kamari cantik banget engga bosenin ibu bel lama ngikutin tiktok nya kamari ternyata kamari anaknya gemesin,0,,,,,,dataset_kaggle
Mantaaappp❤❤,mantaapp,0,,,,,,dataset_kaggle
Pertimbangkan untuk menjelajahi 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕jika Anda menghargai desain yang inovatif.,timbang jajah dora77jika harga desain inovatif,1,,,,1758415154.45944,@mahadevgoldenclips,dataset_komentarJudol
"Mas undang Alwi dong,,,sekarang udah tercapai cita2nya jadi ustad",mas undang alwi dong sekarang udah tercapai cita2nya jadi ustad,0,,,,,,dataset_kaggle
masang par lay di pulau777 cepet bgt wd  nya wkwk,masang par lay di pulau7 cepat banget withdraw nya haha,1,,,,,,judi_online
"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O tiap maen pasti ada aja jekpot, luar biasa",agustoto tiap maen pasti ada aja jekpot luar biasa,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.551.499.490,DemersPaiakra-u3j,data_clean_final
SEHAT SELALU video-viedo ini 🤎𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓🤎,sehat selalu video viedo probet855,1,,,,1756751630.91986,@AnhBui-o8l,dataset_komentarJudol
"Sehat selalu buat lu bang, aamiin",sehat selalu buat kamu kakak amin,0,,,,,,judi_online
Pensi aja pensi semua sanz jadi strimer aja pensi pensii,pensi aja pensi semua sanz jadi strimer aja pensi pensii,0,,,,,,dataset_kaggle
"Wede cepat, pelayanan ramah banget",wede cepat pelayanan ramah banget,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.408.607.290.750,Ethancvp3F,data_clean_final
VLOGGGGF,vloggf,0,,,,,,dataset_kaggle
"tengkiu bosku telah kasi teman2 setongkrongan traktiran makan minum bagus, mudah- mudahan meningkat berhasil MANDALIKA77",tengkiu bosku telah kasi teman2 setongkrongan traktiran makan minum bagus mudah mudahan meningkat berhasil mandalika77,1,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.814.650,ZoeEubanks,data_clean_final
kok sepi tumben,kok sepi tumben,0,,,,1756060713.44841,@brianganteng-i8b,dataset_komentarJudol
Senasib kita. Malah makin gak jelas perasaan 😢,senasib kita malah makin gak jelas perasaan,0,,,,,,dataset_kaggle
intinya muter2 cari penumpang,intinya muter2 cari penumpang,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.336.753.818.310,aremasejati2945,data_clean_final
"mantap ! bermain 𝐃𝑂𝘙𝘼 𝟽𝟽 lancar , rezeki mengalir deras !",mantap bermain dora 77 lancar rezeki mengalir deras,1,hDFN1Sr8a80,GEELY EX5 MAX | Mobil Listrik Ada Rasa Volvonya Dibawah 500 Juta,Motomobi,2025-05-04 11:30:36+00:00,GraceQLbpS,data_clean_final
Siapakah sisok AL .........,siapakah sisok al,0,,,,,,judi_online
msh bisakah ahok dicalonkan utk RI1 or RI2 ?,msh bisakah ahok dicalonkan utk ri1 or ri2,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.412.244.485.470,floramandang7350,data_clean_final
"cuan gak langit , pu lau tujuh tujuh tujuh !",cuan gak langit pu lau tujuh tujuh tujuh,1,8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,NRKPost77,data_clean_final
"wajib trending 1 ini, supaya terungkap dan dibasmi total judi online, semangat bang fery, sehat sehat bang fery, semoga selalu dalam lindungan tuhan",wajib trending ini agar terungkap dan dibasmi total judi online semangat kakak fery sehat sehat kakak fery semoga selalu dalam lindungan tuhan,0,,,,,,judi_online
"Arsenal ma Arsenal aja lah...gak muluk muluk...semi perempat final kelar dia,,,jaman Henry Campbell difinal dulu kurang ngeri apa skuad ujung ujungnya ngampas",arsenal ma arsenal aja lah gak muluk muluk semi perempat final kelar dia jaman henry campbell difinal dulu kurang ngeri apa skuad ujung ujungnya ngampas,0,,,,,,dataset_kaggle
"Videonya inspiratif banget, KYT4️⃣D ☢️ jadi termotivasi lagi.",videonya inspiratif banget kyt4d jadi termotivasi lagi,1,,,,,,dataset_kaggle
"Jika Anda menghargai peningkatan berkelanjutan, 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕mungkin pilihan yang baik.",harga tingkat lanjut dora77mungkin pilih baik,1,,,,1758415151.17121,@marvadi_chhora_apa,dataset_komentarJudol
LAHiR SAYA ADA Di DUNiA LAHiR 2001 15 25 15 SERiNG NGOCOK PAKE TANGAN NiKMAT. SAYA MiSKiN AJARi SAYA JADi KAYA,lahir saya ada di dunia lahir 2001152515 sering ngocok pake tangan nikmat saya miskin ajari saya jadi kaya,0,,,,,,dataset_kaggle
