text_original,text_clean,label,video_id,title,channel_name,tanggal,author,source
"Sudah paham kan kenapa di 𝕊𝔸𝕐𝔸𝟜𝔻 banyak yang berkunjung, emang parah cuy ^_^",paham kan saya4d banyak kunjung emang parah cuy,1,,,,1756059725.55843,@GeovaniPinka,dataset_komentarJudol
"tau gk sih para youtuber2 atau konten kreator yg sdh terkenal biasanya ujung2nya bakalan jualan online, apakah imbas dr penghasilannya di youtube sdh menurun kali yah, tp keuntungannya bnyk yg beli krn sdh banyak pengikutnya, jualan sekali bs ribuan penonton",tau gk sih para youtuber2 atau konten kreator yg sdh terkenal biasanya ujung2nya bakalan jualan online apakah imbas dr penghasilannya di youtube sdh menurun kali yah tp keuntungannya bnyk yg beli krn sdh banyak pengikutnya jualan sekali bs ribuan penonton,0,,,,,,dataset_kaggle
Semua temen arisan gue pada kepo sama penghasilan dari ALEXIS⭐17⭐.,semua temen arisan gue pada kepo sama penghasilan dari alexis 17,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.796.797.720,NisaAini-t4k,data_clean_final
Keren lewa cetak 2 gol hari ini😂😂,keren lewa cetak 2 gol hari ini,0,,,,,,dataset_kaggle
", ragu 𝘼𝙇𝙀𝙓𝙄𝙎17 , eh taunya nagih . serius .",ragu alexis17 eh taunya nagih serius,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,JokoPratama-c3i,data_clean_final
"Cuma di sini, ❤A L E X I S 1 7❤ emang paling top!",cuma di sini a l e x i s 1 7 emang paling top,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.184.429.970,WulanSunarto-e9y,data_clean_final
Cek saldo di 𝙑𝙄𝘾𝙏𝙊𝙍𝙔007 bikin semangat kerja 💪,cek saldo di victory007 membuat semangat kerja,1,,,,,,judi_online
masih nunggu hp 3 jutaan buat awal tahun 2026,masih nunggu hp 3 jutaan buat awal tahun 2026,0,,,,,,dataset_kaggle
blh coba alexis17,blh coba alexis17,1,8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,JenniferCline-k1z,data_clean_final
Saya sih mending iphone 17 base model 😊,saya sih mending iphone 17 base model,0,,,,,,dataset_kaggle
main PointBlank bgg please,main pointblank bgg please,0,,,,,,dataset_kaggle
ganteng mbokne koyo yuli:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,ganteng mbokne koyo yulifacebluesmilingfacebluesmilingfacebluesmilingfacebluesmiling,0,,,,2024-10-07 12:22:51,Indri Tri,youtube_chat_jogja
💥ＪＡＲＵＭ７７💥 Bener-bener lain dari yang lain,jarum77 bener bener,1,,,,1756058976.7262,@khoatran-v8f2x,dataset_komentarJudol
rezeki 𝐷 𝑂 𝑅 a 𝟩 𝟽 bikin senyum lebar . terima kasih !,rezeki d o r a 7 7 bikin senyum lebar terima kasih,1,CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,William6h3zO,data_clean_final
"jepe brusan gates , auto wede",jepe brusan gates auto wede,1,gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,LevirB7MS,data_clean_final
Bang reviews samsung a26,bang reviews samsung a26,0,,,,,,dataset_kaggle
🔥SUPER88🔥 stabil sejak pertama pakai.,,1,,,,,,hardsell
"𝗠𝗮𝗸𝗮𝘀𝗶𝗵 𝗯𝗮𝗻𝘆𝗮𝗸 𝙃𝘽𝘾𝙈𝘼𝙉𝙏𝙐𝙇,𝗿𝗲𝘇𝗲𝗸𝗶 𝗵𝗮𝗿𝗶 𝗶𝗻𝗶 𝗯𝗲𝗻𝗮𝗿-𝗯𝗲𝗻𝗮𝗿 𝗹𝘂𝗮𝗿 𝗯𝗶𝗮𝘀𝗮!18",makasih banyak hbcmantul rezeki hari benar benar luar biasa18,1,,,,1758547399.46895,@Kelapatua5,dataset_komentarJudol
notif langsung nonton habis jepe 𝐒 𝙂ｉ𝟖 𝟖,notif langsung nonton habis jepe s gi8 8,1,gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,AngelSee-y6k,data_clean_final
😅😅😂😂😂,,0,,,,,,dataset_kaggle
10000% VOTE!!!,10000 vote,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,174.539.060.424.287,rad39tyo,data_clean_final
"Seperti biasa ygy, rrq kalah lansung otw liat bkent ngomel 😂",seperti biasa ygy rrq kalah lansung otw liat bkent ngomel,0,,,,,,dataset_kaggle
CometMeteor99 kelihatan beda dari awal pakai.,,1,,,,,,hardsell
PARAHHHH YANG SPAM,parahhhh yang spam,0,,,,2024-10-07 12:35:09,Syifa Nurfarida,youtube_chat_jogja
sepi euy,sepi euy,0,,,,,,dataset_kaggle
Cakepp Belakang nya Nubia,cakepp belakang nya nubia,0,,,,,,dataset_kaggle
Masya allah semoga bermanfaat,masya allah semoga bermanfaat,0,,,,,,dataset_kaggle
Benar mon omelin jaringan game kadang2 turun. Hp dah ga rate tinggi masih turun.,benar mon omelin jaringan game kadang2 turun hp dah ga rate tinggi masih turun,0,,,,,,dataset_kaggle
"TopSpin77 update terus, gak pernah bosen.",,1,,,,,,hardsell
"G asik live siang,mlmny g ada hiburan jd ny",g asik live siang mlmny g ada hiburan jd ny,0,,,,,,dataset_kaggle
"Gokil parah, di ALEXIS17 ada bonus deposit yang bisa di-claim 24/7/365.",gila parah di alexis17 ada hadiah deposit yang bisa di claim,1,,,,,,judi_online
Assalamualaikum izin ustad beserta kru saya izin ambil vidio buat cliper apakah boleh,assalamualaikum izin ustad beserta kru saya izin ambil vidio buat cliper apakah boleh,0,,,,,,dataset_kaggle
"maen lgsng jepek , modal aja",maen lgsng jepek modal aja,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,IndraWu994,data_clean_final
"Kemenangan 𝘐𝙎𝐎𝘛𝑂𝘛𝙊pasti dibayar lunas, gak pake drama!",kemenangan isototopasti dibayar lunas gak pake drama,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.320.870.650,varunmishra1994,data_clean_final
Jadi list tontonan wajib aku pas mau makan ❤❤❤❤,jadi list tontonan wajib aku pas mau makan,0,,,,,,dataset_kaggle
gue rela ninggalin kerjaan fokus alexis17 .,gue rela ninggalin kerjaan fokus alexis17,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,TaufikOktaviani-h9f8l,data_clean_final
"Kamu itu seperti kombinasi sempurna di 🔥 𝐁𝐀𝐑𝐃𝐈𝟒𝐃 🔥 tepat, unik, dan bikin bahagia",kamu itu seperti kombinasi sempurna di bardi4d tepat unik dan bikin bahagia,1,,,,,,dataset_kaggle
Bunda,bunda,0,,,,,,dataset_kaggle
Amiiiin,amiin,0,,,,,,dataset_kaggle
"X.B.R.A.N.D.17 lucu juga ternyata, gak nyangka sebagus ini.",,1,,,,,,hardsell
"di ajakin abang w main di weton benaran g*cor parah ,langanan 3 hari sekali dapat terus uang jajan cek google 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",di mengajak abang saya main di weton benaran tidak cor parah langanan hari sekali dapat terus uang jajan cek google weton88,1,,,,,,judi_online
"Setuju om ded, feminist tidak membutuhkan imam (laki2). mereka cuma butuh pembantu (laki2).",setuju om ded feminist tidak membutuhkan imam laki2 mereka cuma butuh pembantu laki2,0,,,,,,dataset_kaggle
malah di pulangin lawan yg dipilih sendiri😅 sutsujin cuma bisa akai,malah di pulangin lawan yg dipilih sendiri sutsujin cuma bisa akai,0,,,,,,dataset_kaggle
"Gokil ! nyepin ga sampe 15 menit x500 pecah wkwk, gue td main di 5𝐔𝐍𝐒𝐔𝐑 gais, game olympuss",gila nyepin tidak sampai menit x500 seru haha saya tadi main di 5unsur gais game olympus,1,,,,,,judi_online
"gabung alexis17 sebulan , udah beli tanah !",gabung alexis17 sebulan udah beli tanah,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,EkoSunarto-l2x,data_clean_final
Izin clip ketua,izin clip ketua,0,,,,,,dataset_kaggle
9. Bang,9 bang,0,,,,,,dataset_kaggle
Gokill gw juga Maxwin diGaruda-Hoki modal 100doang🙈🔥,gokill gw maxwin garuda hoki modal 100doang,1,,,,1755194952.5927,@stanredmond-h6f,dataset_komentarJudol
Amiiiin Yaa Robbal Aa'''lamiiin,amiin yaa robbal aa lamiin,0,,,,,,dataset_kaggle
Pertimbangkan untuk menjelajahi 𝘿𝙊𝙍𝘼77-jika Anda menghargai komunitas dan rasa memiliki. 🍛,pertimbangkan untuk menjelajahi dora77 jika anda menghargai komunitas dan rasa memiliki,1,,,,,,judi_online
Titip peluk cium buat kamari ya ka Jen masyaallah gemes bgt liat kamari makin pinter aja makin gemesin Alhamdulillah semoga Allah menjaga kamari ka Jen selalu ya bahagia selalu sehat selalu ❤❤,titip peluk cium buat kamari ya ka jen masyaallah gemes bgt liat kamari makin pinter aja makin gemesin alhamdulillah semoga allah menjaga kamari ka jen selalu ya bahagia selalu sehat selalu,0,,,,,,dataset_kaggle
"Keren abis ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴! Gameplay-nya mulus, ceritanya bikin penasaran, dan hadiahnya bikin semangat main terus! ❤️",keren abis mona 4d gameplay nya mulus cerita bikin penasaran hadiah bikin semangat main terus,1,,,,1757850696.74646,@QuanVu-o8y,dataset_komentarJudol
"tengkiu bosku sudah kasi teman2 setongkrongan traktiran makan minum enak, semoga makin jaya mandalika77",tengkiu bosku sudah kasi teman2 setongkrongan traktiran makan minum enak semoga makin jaya mandalika77,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.320.103.230,TulaySedat,data_clean_final
"alexis17 , bikin gue lunasi utang seminggu , modal 100rb",alexis17 bikin gue lunasi utang seminggu modal 100rb,1,aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,argonofaresta,data_clean_final
Pilih aku bang 😢,pilih aku bang,0,,,,,,dataset_kaggle
"Channel ini underrated banget,🀄ℙℝ𝕆𝔹𝔼𝕋855🀄Editing-nya halus, pengambilan gambarnya estetik, dan yang paling penting: kontennya punya nilai. Di saat banyak orang bikin konten demi viral, kamu tetap konsisten dengan kualitas!💯",channel underrated banget probet855 editing nya halus ambil gambar estetik paling penting konten punya nilai banyak orang bikin konten viral kamu tetap konsisten kualitas,1,,,,1757616245.44665,@BinhLe-b3v4h,dataset_komentarJudol
mending tunggu poco x8 biasa aja nanti pasti lebih murah😋,mending tunggu poco x8 biasa aja nanti pasti lebih murah,0,,,,,,dataset_kaggle
😊😊😊😊KELViN,kelvin,0,,,,,,dataset_kaggle
Ya lgian xp musuh hero pickof ambil Uranus gunanya buat apa,ya lgian xp musuh hero pickof ambil uranus gunanya buat apa,0,,,,,,dataset_kaggle
https://youtu.be/0Ex1S0QJ0uk?si=b1MiwKYnIu8YtMM9,,0,,,,,,dataset_kaggle
0:14,,0,,,,,,dataset_kaggle
"sayang mohamad azfar bin zakaria, hidup di kota yang sama bersamamu adalah indah mengunjungi ke tempat yang kita pergi bersama. alhamdulilah aku menyintamu ikhlas dari tahun 2024 hingga kini 2026 kerana allah aku menyerahkan segala nya pada takdir allah fi aminillah semoga luth mahfuz menyatukan kita di waktu yang tepat kerana dunia tidak menyebelahi kita berdua.kerana kamu hanya ingin kehidupan yang baik dan berjuang untuk hidup maka aku sentiasa melangitkan doa namamu dalam setiap sujudku",sayang mohamad azfar bin zakaria hidup di kota yang sama bersamamu adalah indah mengunjungi ke tempat yang kita pergi bersama alhamdulilah aku menyintamu ikhlas dari tahun 2024 hingga kini 2026 kerana allah aku menyerahkan segala nya pada takdir allah fi aminillah semoga luth mahfuz menyatukan kita di waktu yang tepat kerana dunia tidak menyebelahi kita berdua kerana kamu hanya ingin kehidupan yang baik dan berjuang untuk hidup maka aku sentiasa melangitkan doa namamu dalam setiap sujudku,0,,,,,,dataset_kaggle
Aku tahu itu,aku tahu itu,0,,,,,,dataset_kaggle
"bukan papari kak, jumari😂",bukan papari kak jumari,0,,,,,,dataset_kaggle
"Bang David, maaf banget sebelumnya, saya minta vidio rekomendasi drone budget low bisa?",bang david maaf banget sebelumnya saya minta vidio rekomendasi drone budget low bisa,0,,,,,,dataset_kaggle
S-L-O-T-5-0-0-0 Titip salam Akun ini bikin algoritma YouTube-ku waras lagi. Akhirnya nemu konten lucu tapi gak norak!!,,1,,,,,,hardsell
"Performa server terasa ringan, Ketik Di Google❣️ 𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴❣️",performa server terasa ringan ketik di google junior88,1,,,,,,dataset_kaggle
Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.,makin yakin abis baca review lain tentang sgi88,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.412.234.123.970,TerranceNoelle-o9i,data_clean_final
𝘋𝐄𝘞𝐀𝐃O𝐑𝘈 bikin maxwin makin gampang,dewadora bikin maxwin makin gampang,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.911.951.901.860,LazarteKatsiboulas-j6n,data_clean_final
W-i-n-V-I-P-1-7 selalu kasih kejutan menarik.,,1,,,,,,hardsell
Sejak kapan Ken block muslim? 😂😂,sejak kapan ken block muslim,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,173.959.965.832.065,CrestedDuckk,data_clean_final
Walaupun lini depan gacor. Tapi lini belakang perlu di perbaiki dan perlu datangkan pemain baru agar lebih kuat. Walaupun comeback tapi rasanya Balde dan konde kaya lupa cara maen sepakbola.,walaupun lini depan gacor tapi lini belakang perlu di perbaiki dan perlu datangkan pemain baru agar lebih kuat walaupun comeback tapi rasanya balde dan konde kaya lupa cara maen sepakbola,0,,,,,,dataset_kaggle
"Lawakan Alexis17 tuh sketsa komedi, kadang lucu banget tapi nagih.",lawakan alexis17 tuh sketsa komedi kadang lucu sekali tetapi nagih,1,,,,,,judi_online
Rezeki dari 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 emang gak terduga! Terima kasih ya Tuhan!,rezeki dari berkah99 emang gak terduga terima kasih ya tuhan,1,XI8K0-_kbHc,GAK NYANGKA BISA BEGINI! PENGENDARA DIJALAN SAMPAI BINGUNG LIHAT HUMMER EV | GLAMOUR AUTO BOUTIQUE,Jejelogy,1.739.860.689.695.880,asamanis138,data_clean_final
Cantikk bngtt klenn ber2🤗,cantikk bngtt klenn ber2,0,,,,,,dataset_kaggle
cuan tiada ! 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 nomor !,cuan tiada king328 nomor,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,belparkDharmawan,data_clean_final
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,,0,,,,,,dataset_kaggle
"Pascol mending pick moskov aja daripada pick miya terus, tapi buildnya attack speed hahahahahahaha",pascol mending pick moskov aja daripada pick miya terus tapi buildnya attack speed hahahahahahaha,0,,,,,,dataset_kaggle
Mkasih sarannya😅😅😅,mkasih sarannya,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.327.139.230,Hasbi17,data_clean_final
Emang gak ada yang se-mantep ALEXIS⭐17⭐ deh.,emang gak ada yang se mantep alexis 17 deh,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.792.903.970,FitriHermawan-w3t,data_clean_final
Gue rela ninggalin nonton bola demi fokus di ALEXIS⭐17⭐.,gue rela ninggalin nonton bola demi fokus di alexis 17,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.792.465.910,ArifOktaviani-d7x,data_clean_final
Ya Alloh Masya Alloh keluarga aqela ini,ya alloh masya alloh keluarga aqela ini,0,,,,,,dataset_kaggle
Coba main modal receh di ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ...ehh malah meledak🤑,coba main modal receh di ga r u da ho ki ehh malah meledak,1,,,,,,dataset_kaggle
bg riview infinix note edge,bg riview infinix note edge,0,,,,,,dataset_kaggle
4P3X88 konsisten dari waktu ke waktu.,,1,,,,,,hardsell
ga kuat pliss ngakak 😂😭,ga kuat pliss ngakak,0,,,,,,dataset_kaggle
"Ya alloh saya kelas 6 sd,saya sedih tiap bulan lihat orang tua saya,semoga orang tua saya ada selalu ada rezeki buat ngangsur bank BRI",ya alloh saya kelas 6 sd saya sedih tiap bulan lihat orang tua saya semoga orang tua saya ada selalu ada rezeki buat ngangsur bank bri,0,,,,,,dataset_kaggle
"Aku suka banget lebih berpeluang dan bergabung dengan tim, 🤎𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓🤎, semoga langgeng di tim yang baru !!",aku suka banget lebih peluang gabung tim probet855 moga langgeng tim baru,1,,,,1756751510.68714,@AnhLe-u1i5w,dataset_komentarJudol
Lanjutin main ini bang seru soalnya,lanjutin main ini bang seru soalnya,0,,,,,,dataset_kaggle
Aamiin Aamiin Aamiin ya Allah,aamiin aamiin aamiin ya allah,0,,,,,,dataset_kaggle
Dulu: Mari kita tambang minyak bumi Sekarang: minyak bumi udah pengen habis ayo kita tambang lithium nikel *never stop mining*,dulu mari kita tambang minyak bumi sekarang minyak bumi udah pengen habis ayo kita tambang lithium nikel never stop mining,0,,,,,,dataset_kaggle
petirnya terusss 𝑨𝑳𝑬𝑿𝑰𝑺17 .,petirnya terusss alexis17,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,IndahAyuningtyas-l3c,data_clean_final
Repot amat si,repot amat si,0,,,,,,dataset_kaggle
"Setiap skill combo-nya flawless, epic banget ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ ⚡👾",skill combo nya flawless epic banget surya88,1,,,,1756838119.11317,@jasdhqhjeb1,dataset_komentarJudol
bokek ? langsung aja main alexis17 .,bokek langsung aja main alexis17,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,firgantorobakiadi,data_clean_final
vio emang muknya judes bgt ya😭🙏,vio emang muknya judes bgt ya,0,,,,,,dataset_kaggle
Penyiksaan anak2 nih 😭,penyiksaan anak2 nih,0,,,,,,dataset_kaggle
"Semangat tarus qeel, selalu suka liat kamu❤",semangat tarus qeel selalu suka liat kamu,0,,,,,,dataset_kaggle
Bang aku dapat cukur pun sampai botak😂😂😂😂😂,bang aku dapat cukur pun sampai botak,0,,,,,,dataset_kaggle
sPiN-mAsTeR-77 paling top deh di kelasnya.,,1,,,,,,hardsell
Bukannya sawit itu pohon juga? Ujar makhluk berbiji satu,bukannya sawit itu pohon juga ujar makhluk berbiji satu,0,,,,,,dataset_kaggle
Nungguin rejeki jatuh? Gak usah! Cuanin aja langsung di Pu Lau Tujuh Tujuh Tujuh.,menunggu rejeki jatuh tidak usah cuanin saja langsung di punya kau tujuh tujuh tujuh,1,,,,,,judi_online
Banyak yang balik main lagi 🍮👽 ͯNͯͯaͯͯsͯͯaͯͯGͯͯaͯͯmͯͯiͯͯnͯͯgͯ ♥😝,banyak yang balik main lagi nasagaming,1,,,,,,dataset_kaggle
"wede 2 juta , prosesnya gampang banget",wede 2 juta prosesnya gampang banget,1,gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,Tinaz1M6p,data_clean_final
Gak nyangka bocil dlu lebih pendek dari pada aku sekarang bocil lebih tinggi dari pada aku,gak nyangka bocil dlu lebih pendek dari pada aku sekarang bocil lebih tinggi dari pada aku,0,,,,,,dataset_kaggle
"ᑭᖇOᗷET❽❺❺ vibes ramah, bikin betah! 😍",o et855 vibes ramah bikin betah,1,,,,1758847544.91897,@VietAnhNguyen-g5c,dataset_komentarJudol
"Aku adalah pemenang, dan ❄️ *KYT4D* ❄️ adalah keberuntunganku!",aku adalah pemenang dan kyt4d adalah keberuntunganku,1,,,,,,judi_online
bener sih sekarang marak banget web penipu berkedok judoI mending 𝗠𝗔𝗡𝗨𝗧𝟴𝟴 aja dah kalau gua mah yg pasti sering endorse artis dari dulu,bener sih sekarang marak banget web tipu kedok judo mending manut88 aja dah kalau gua mah yg sering endorse artis dulu,1,,,,1756838111.35719,@PerihanSacca,dataset_komentarJudol
Bot? Wkwkwkwkkwwkkwkw,bot wkwkwkwkkwwkkwkw,0,,,,,,dataset_kaggle
Crossbar nya ko ga di buka sih jadi kurang kece,crossbar nya ko ga di buka sih jadi kurang kece,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.442.630,SundaPride0110,data_clean_final
🎰SlotVIP99🎰 wd-nya lancar jaya tanpa ribet.,,1,,,,,,hardsell
Enaknya anak muntun gw aj 4100dm 😂,enaknya anak muntun gw aj 4100dm,0,,,,,,dataset_kaggle
"Keuntungan melimpah di 𝐃​‌𝐎‌⁠𝐑‍𝐀‍𝟕‍‍𝟕, bener-bener puas banget!",untung limpah dora77 bener bener puas banget,1,,,,1758242105.43476,@MrPepenito,dataset_komentarJudol
Ekspresi alexis17 pas denger jokes garing priceless banget.,ekspresi alexis17 pas dengar jokes garing priceless sekali,1,,,,,,judi_online
"sketer muncul terus, auto jepek",sketer muncul terus auto jepek,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.033.394.830,ImranGkM4V,data_clean_final
"KASIAN LIAT SI RINZ 🤣🤣🤣🤣,,, KALAU LIAT MAIN NYA DAH KAYAK ANAK BARU BLAJAR MAJN ML 🤣🤣🤣🤣",kasian liat si rinz kalau liat main nya dah kayak anak baru blajar majn ml,0,,,,,,dataset_kaggle
Lagu lagunya nggak ada yang gagal 🥺🤍,lagu lagunya nggak ada yang gagal,0,,,,,,dataset_kaggle
Heran msh aja main tuh jg?,heran msh aja main tuh jg,0,,,,,,dataset_kaggle
Mending sama iqoo 15,mending sama iqoo 15,0,,,,,,dataset_kaggle
NGAKAK BGT ANJJJIINGG LIAT BKENT🤣🤣🤣🤣,ngakak bgt anjjiingg liat bkent,0,,,,,,dataset_kaggle
"Bukan sekadar datang, tapi ngerasain ♠🐉 ℕ𝕒𝕤𝕒𝔾𝕒𝕞𝕚𝕟𝕘 💙🎅",bukan sekadar datang tapi ngerasain nasagaming,1,,,,,,dataset_kaggle
Lucuuuuu bgttt bayi online guaaaa ❤😂,lucuu bgtt bayi online guaa,0,,,,,,dataset_kaggle
Haha cuih ga tu😂,haha cuih ga tu,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.405.146.725.710,IwanKurniawan-no9bz,data_clean_final
